=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.10.21 00:35:27 =~=~=~=~=~=~=~=~=~=~=~=
89.44
88.22
88.95
89.69
88.71
87.73
88.71
90.18
88.47
87.24
89.20
88.47
87.73
88.47
90.66
89.20
87.24
88.71
90.18
88.47
87.73
89.44
89.20
86.75
88.47
89.69
89.20
87.73
88.47
90.18
88.22
87.24
88.95
87.73
87.00
87.98
89.69
88.22
86.75
87.49
89.20
86.75
86.51
88.47
88.47
87.73
88.71
89.69
88.95
87.49
87.73
89.20
87.24
86.27
88.95
89.44
88.47
88.71
89.69
89.44
87.49
88.71
90.18
87.73
86.75
88.22
88.22
87.24
87.73
89.44
89.20
87.00
87.73
89.20
87.24
86.75
88.71
87.98
87.49
87.49
88.71
88.71
87.24
87.73
89.20
87.24
87.00
88.22
88.22
87.73
87.49
88.71
88.22
87.00
87.24
89.20
88.47
87.98
89.44
89.20
88.47
88.22
89.20
87.49
86.75
86.75
88.71
86.75
86.51
89.20
90.18
88.95
88.22
89.44
89.69
87.98
88.71
90.66
88.95
88.22
89.93
90.42
89.44
87.73
89.93
89.93
88.22
87.73
89.93
89.20
88.22
89.93
89.93
88.71
87.73
89.44
90.18
87.98
87.73
89.93
88.22
87.73
88.71
89.44
88.22
87.00
88.22
88.95
87.24
87.24
89.20
88.22
87.98
89.44
90.18
89.93
88.22
89.20
89.69
87.98
87.49
89.44
87.24
86.51
87.98
88.95
87.73
86.51
87.73
88.95
87.49
87.73
90.18
87.98
87.49
87.98
88.71
88.22
87.49
88.95
90.18
87.73
87.00
88.71
86.27
86.51
87.98
88.47
87.49
85.29
86.27
87.49
85.53
85.53
87.73
86.75
86.75
88.22
89.20
87.98
87.49
87.73
89.20
87.73
87.00
89.20
88.47
87.98
88.71
90.18
89.20
88.47
89.69
90.91
89.20
88.71
90.42
88.95
88.22
89.93
90.91
89.93
87.98
88.95
90.18
88.22
87.49
89.20
87.73
87.73
87.73
88.95
88.22
86.51
88.22
90.18
88.22
87.73
89.69
88.71
87.73
87.73
88.71
88.47
86.75
87.73
89.20
87.24
85.78
88.22
87.98
86.75
87.73
88.95
88.71
87.73
88.47
90.18
87.73
87.24
87.49
87.00
87.00
86.27
87.49
87.00
86.51
87.24
89.44
87.00
86.75
88.47
88.71
87.00
86.51
88.71
88.22
86.02
86.75
87.00
84.56
84.56
86.27
85.78
86.27
86.27
86.75
86.27
85.78
87.24
89.20
86.51
85.29
86.75
86.51
86.02
86.75
88.71
90.18
90.18
92.62
95.06
96.53
91.89
95.55
97.51
106.06
105.08
108.02
111.19
113.64
115.84
117.30
120.97
120.72
130.74
128.30
132.70
133.19
131.23
134.16
146.38
143.45
147.61
146.38
141.74
137.34
142.47
150.78
149.56
161.53
159.09
164.96
155.67
151.76
143.45
145.89
152.00
157.62
154.45
145.89
153.47
152.74
150.54
148.58
142.96
145.89
147.61
143.21
152.25
149.07
148.34
147.85
145.41
144.18
147.61
166.91
184.26
188.42
183.04
178.89
178.15
181.33
172.53
172.78
186.71
184.51
181.57
175.71
167.40
162.76
162.27
169.11
169.11
158.85
158.85
158.11
153.71
151.52
160.07
164.47
167.16
167.40
157.14
150.78
144.18
141.50
141.50
137.83
139.05
135.63
131.72
126.34
120.97
117.06
120.97
116.32
114.13
111.68
109.97
107.77
105.33
102.88
100.93
100.44
100.20
96.04
95.31
95.06
95.31
94.09
92.13
92.86
93.60
92.38
91.15
91.89
90.18
89.20
90.18
91.15
90.18
89.69
90.66
91.89
89.20
89.20
91.15
89.93
87.98
88.47
89.69
88.71
86.51
87.73
89.44
87.49
86.75
88.95
88.47
87.73
87.49
88.95
88.47
87.00
88.47
90.66
88.47
87.98
89.93
89.20
87.00
87.00
87.73
86.51
85.53
86.02
87.24
84.56
84.07
86.02
85.29
85.04
85.53
87.24
87.24
85.29
86.02
87.73
85.78
85.04
86.75
85.78
85.78
85.78
87.24
86.51
84.80
85.04
86.02
84.31
83.58
85.29
85.04
83.82
84.07
85.29
84.56
83.82
84.80
86.51
84.07
83.82
85.53
85.78
84.80
84.80
85.78
86.27
84.80
85.78
87.00
85.53
85.78
87.49
87.49
87.73
86.75
88.47
88.22
86.51
87.00
88.71
86.75
86.02
87.73
87.49
86.51
87.98
88.71
88.47
87.24
87.24
89.20
87.00
85.78
87.49
87.24
86.51
86.02
88.22
88.95
87.24
87.24
89.20
87.24
86.75
87.98
87.73
87.73
87.98
88.47
88.95
87.24
87.49
89.93
87.49
87.24
88.71
89.20
88.22
87.00
87.73
88.47
86.75
86.27
88.22
85.78
86.02
87.73
88.71
88.22
86.75
87.73
87.98
85.78
85.53
87.98
86.27
86.51
87.24
87.98
87.00
85.78
87.00
87.98
85.78
85.04
86.75
85.29
84.07
85.53
87.00
86.27
85.53
86.75
87.49
85.78
85.78
87.00
85.04
85.29
86.51
87.24
86.75
85.53
86.75
88.22
86.51
85.78
87.73
87.24
86.27
87.98
88.95
87.73
86.51
87.73
89.20
86.51
86.27
88.71
87.49
87.00
87.98
88.71
87.98
87.00
87.98
89.20
86.75
86.51
88.47
87.24
86.51
88.22
89.69
88.95
87.73
89.20
89.69
87.73
87.24
89.20
87.24
87.73
89.20
90.18
89.69
88.22
89.44
90.91
88.47
87.73
89.69
89.93
88.71
89.69
90.42
89.69
88.47
88.71
91.15
88.71
88.47
90.18
89.69
88.95
87.98
89.20
88.22
87.24
87.98
90.18
87.98
87.98
89.93
89.44
88.95
90.18
91.40
90.18
89.69
90.18
91.64
88.95
88.71
90.18
89.44
88.71
89.69
90.66
90.42
88.71
89.69
90.91
88.95
88.47
90.18
90.42
89.20
88.71
90.91
90.42
88.95
89.69
91.40
89.20
89.44
90.18
89.69
89.20
88.71
89.69
88.95
87.24
87.49
89.20
87.00
87.24
88.22
88.47
87.24
87.73
89.20
89.69
90.66
90.18
91.64
89.20
88.95
90.18
90.18
89.69
88.95
89.93
90.66
89.69
88.95
90.42
87.98
87.24
88.71
88.95
87.98
87.24
89.20
89.69
88.71
87.49
89.20
87.24
86.51
88.47
88.22
87.73
87.24
88.47
89.93
88.22
87.73
89.20
87.00
85.78
87.98
87.98
87.24
86.02
89.20
90.42
88.95
88.47
90.42
88.95
88.47
89.93
89.69
88.47
87.49
88.95
89.20
87.98
87.73
89.20
87.49
87.73
88.95
89.93
89.44
87.73
88.71
89.69
87.73
86.75
87.73
85.53
86.27
88.47
88.71
87.98
86.27
88.22
88.95
86.75
86.27
87.49
85.78
86.02
88.22
90.18
89.44
88.95
92.86
97.02
100.44
101.91
102.88
104.59
111.19
110.95
111.93
120.48
120.72
137.10
132.70
141.01
151.52
144.92
135.39
135.63
133.92
131.96
129.77
123.66
125.61
128.79
130.01
128.05
124.39
124.63
128.05
126.10
124.14
120.48
115.84
123.41
129.77
129.52
137.34
134.41
129.28
127.81
133.92
130.25
138.56
133.43
128.79
126.59
124.14
120.72
124.14
122.92
122.43
121.70
119.75
115.35
113.39
115.35
119.26
127.57
128.05
126.34
128.79
130.74
134.16
132.45
135.87
132.70
126.10
128.79
128.05
131.96
136.36
141.25
140.03
137.10
132.94
134.65
129.52
129.77
127.81
125.12
122.92
123.41
122.19
122.92
120.97
122.68
120.97
120.23
123.17
120.72
119.75
116.81
114.61
112.17
111.93
108.26
106.06
107.28
106.30
105.08
102.39
103.62
102.64
102.39
101.17
99.46
99.46
96.53
94.82
94.33
94.33
91.40
90.66
90.91
89.69
88.71
87.98
88.71
88.22
86.75
87.49
88.47
85.78
85.78
87.24
87.49
86.27
86.27
87.73
86.27
84.80
86.51
88.22
85.78
86.27
87.73
86.51
86.75
86.27
88.22
88.71
87.49
86.27
87.73
85.53
85.29
86.27
87.00
86.02
86.27
87.98
88.47
87.00
87.24
88.22
86.02
84.80
87.49
87.24
87.00
86.75
86.51
86.75
87.00
86.75
87.49
85.53
85.53
86.27
86.51
85.29
86.51
87.49
87.00
86.02
86.27
88.71
86.75
86.75
89.20
89.44
88.95
87.73
88.22
87.73
85.78
85.78
87.73
86.02
85.78
87.00
87.24
86.75
84.80
87.00
87.24
85.29
86.02
87.98
85.78
85.53
86.75
87.24
87.24
86.51
87.49
87.98
86.75
86.51
87.73
85.78
84.31
86.27
86.75
85.78
84.07
85.53
86.51
84.31
84.31
85.78
83.58
84.56
87.00
87.98
87.73
87.24
88.22
88.95
86.51
85.78
87.49
85.53
86.02
89.20
89.20
88.71
87.24
87.73
88.95
86.75
86.27
88.22
86.51
87.49
89.44
89.44
88.22
87.00
88.22
88.95
87.49
86.75
88.71
87.49
87.24
88.22
89.20
87.98
87.00
87.73
88.71
86.75
86.27
87.49
86.02
84.80
86.75
87.73
86.02
85.53
86.75
87.98
85.78
85.29
87.49
86.75
86.51
87.73
88.22
87.49
85.29
85.53
87.73
85.04
85.04
87.00
85.29
86.75
87.00
88.22
87.00
87.00
86.75
88.71
86.02
85.53
87.98
86.75
86.51
87.24
87.98
86.75
84.80
85.29
86.51
83.82
85.29
87.24
86.51
85.78
87.24
88.22
87.49
86.27
87.00
87.98
85.78
85.04
86.75
85.53
84.56
85.78
86.75
85.78
85.78
86.75
88.71
87.24
86.27
87.98
87.49
86.27
86.75
87.73
86.75
85.78
86.02
87.00
84.80
86.02
87.00
86.51
86.51
86.75
87.49
86.51
85.29
85.53
87.49
85.29
85.29
86.75
86.75
86.02
86.27
87.49
87.49
86.27
86.51
88.95
86.27
86.51
88.47
88.22
87.24
87.49
89.20
89.20
87.24
87.00
90.42
88.22
87.73
88.71
88.47
88.47
87.24
87.98
87.24
86.02
86.75
88.47
86.02
86.02
87.98
89.20
89.20
88.47
90.18
90.42
89.44
88.95
91.64
90.91
91.40
93.11
91.15
92.13
91.40
93.11
90.42
90.42
92.38
95.06
95.06
92.86
94.09
99.95
100.44
103.13
106.55
114.61
119.50
122.92
126.10
137.34
141.25
140.27
134.90
142.47
144.18
143.21
144.92
152.25
151.03
144.43
140.76
142.47
137.83
148.58
157.62
155.67
155.43
148.34
149.07
145.65
144.67
140.27
141.50
146.38
147.12
137.10
137.59
133.92
135.14
141.50
142.72
149.80
145.16
139.78
133.19
134.41
136.36
134.65
134.90
136.36
136.36
138.81
140.52
138.56
138.07
141.74
141.50
146.63
148.34
146.87
144.18
139.54
138.81
140.27
141.98
134.65
136.12
135.87
128.79
124.39
128.54
122.92
119.26
119.26
123.66
132.21
133.92
135.14
131.96
130.74
128.79
122.43
134.65
141.74
139.54
138.81
141.98
138.56
138.07
135.63
135.14
138.56
139.30
142.96
148.58
145.41
142.72
148.09
139.05
136.12
141.25
140.03
137.10
130.74
136.85
137.10
135.87
141.50
139.05
143.94
143.21
140.27
139.30
135.39
139.30
131.72
126.10
123.41
118.04
119.99
121.46
117.79
120.23
129.03
131.72
143.21
140.03
134.90
134.65
129.03
131.48
130.01
130.50
124.88
128.05
126.34
132.70
126.83
120.72
115.35
112.17
109.24
106.30
107.53
108.02
106.55
102.39
100.68
101.91
102.15
99.46
97.51
96.53
96.04
95.31
94.09
95.55
93.60
91.64
91.15
92.38
90.18
89.44
89.69
90.18
88.71
87.49
88.22
89.93
87.73
87.73
89.69
89.20
87.73
87.49
88.95
87.24
87.98
88.47
90.66
88.95
88.22
90.18
88.95
88.95
89.44
90.18
89.20
89.20
89.44
91.40
88.95
87.73
88.95
87.98
87.73
87.98
88.71
87.73
85.53
86.75
87.73
86.02
84.31
86.51
86.27
85.04
86.27
86.75
85.29
84.07
85.53
86.75
84.56
84.07
85.78
85.78
84.80
85.78
87.73
87.24
86.02
86.51
88.22
85.78
85.29
87.24
87.00
86.51
87.73
87.98
87.24
85.78
86.51
88.47
85.78
85.78
87.98
87.73
87.00
87.98
89.20
89.20
87.00
87.24
89.20
86.75
86.27
87.98
87.73
87.73
87.24
88.47
88.47
86.75
86.75
87.98
86.51
86.27
87.24
87.24
86.02
86.02
87.49
87.24
85.53
86.27
87.98
85.78
85.53
87.73
88.22
87.24
87.24
88.71
88.47
87.00
87.00
88.22
86.02
85.53
87.24
87.73
87.24
85.78
87.00
86.51
85.04
85.04
87.00
84.56
85.04
86.75
87.24
88.22
86.02
87.73
88.22
86.27
85.78
87.49
85.78
85.53
86.51
88.71
88.47
87.49
88.95
89.44
87.98
87.24
88.47
86.51
85.78
87.73
87.98
87.73
85.78
87.24
88.47
86.75
86.51
88.47
86.75
87.00
88.95
88.95
88.22
86.75
88.22
89.93
87.98
87.98
89.93
87.98
87.98
89.44
90.66
89.44
88.47
88.95
89.93
87.98
87.49
89.69
87.98
88.47
89.20
89.93
88.95
88.47
89.69
90.66
88.95
87.98
89.93
88.47
87.98
88.71
89.93
89.69
88.22
89.44
90.66
88.95
87.98
90.42
89.69
88.71
90.18
91.15
89.69
88.22
89.69
91.15
89.69
89.20
89.93
88.95
88.22
89.20
89.20
88.95
87.49
88.22
90.18
88.95
88.71
89.93
89.20
89.20
89.69
91.15
89.93
88.47
88.71
90.42
88.22
87.24
89.44
88.22
88.22
90.42
91.15
89.93
89.69
89.44
91.15
88.22
87.98
90.18
89.44
88.71
89.93
91.64
90.18
88.95
89.69
91.15
88.95
88.22
91.15
89.69
88.95
90.18
91.40
90.18
88.95
89.69
91.40
88.95
88.47
89.69
89.44
88.71
90.42
91.15
90.42
88.95
89.69
91.15
88.95
87.98
89.69
89.44
89.20
89.44
90.66
90.18
89.20
89.69
92.13
89.93
88.95
89.93
89.93
89.20
89.20
90.66
89.20
88.71
88.71
90.18
87.49
87.24
89.44
89.44
88.22
87.49
89.93
89.69
87.73
87.98
89.93
88.22
87.73
88.71
88.47
87.98
88.22
89.69
89.93
88.47
89.20
91.15
89.44
88.47
89.69
90.18
88.95
89.44
90.66
90.18
88.95
88.22
89.93
88.47
87.98
89.44
89.69
88.71
87.98
89.20
89.20
87.73
87.98
90.18
88.95
88.22
88.71
89.44
88.22
87.00
89.20
89.20
87.24
87.24
89.69
87.98
86.75
89.20
90.42
89.69
89.20
91.15
90.91
89.20
89.44
91.64
90.18
89.93
91.15
92.13
90.91
89.44
91.15
92.13
91.40
90.66
92.62
91.64
89.93
91.64
91.89
91.15
90.18
90.42
91.40
90.18
89.44
91.64
91.15
90.42
91.64
92.13
91.40
91.64
92.62
93.60
90.42
89.93
91.64
89.69
89.20
90.42
90.91
89.20
87.73
89.69
91.40
89.93
88.95
91.15
89.20
89.20
90.66
92.13
91.64
90.91
92.62
93.11
91.15
90.91
92.62
91.64
91.15
91.89
92.86
91.40
88.47
90.66
91.89
92.13
92.13
95.06
99.46
115.59
118.52
127.08
125.12
130.01
142.96
151.52
150.78
157.87
165.93
174.00
163.73
164.71
170.09
159.58
155.18
161.53
163.25
157.14
156.89
155.18
152.98
145.89
144.92
141.98
136.85
138.56
138.32
136.12
130.99
129.03
129.77
130.50
128.54
129.03
125.37
129.03
130.25
133.19
130.25
140.27
140.52
134.90
134.90
134.90
148.34
145.41
142.72
144.18
136.61
141.01
140.76
138.56
144.18
141.74
140.76
140.03
141.25
139.05
145.16
153.96
155.91
149.32
152.49
142.72
142.72
142.96
151.76
153.71
150.78
151.52
146.63
141.74
139.54
141.74
143.45
137.34
134.41
135.14
132.94
128.05
127.57
126.59
128.79
127.08
126.59
138.56
137.10
130.01
126.59
126.34
131.23
129.28
129.28
132.94
134.90
142.72
147.12
142.72
135.87
133.43
127.81
121.46
117.55
113.88
111.68
108.50
106.30
107.04
110.46
110.46
108.02
103.13
102.39
99.22
98.24
99.95
99.22
98.48
98.97
96.04
94.57
96.29
97.75
96.53
95.06
95.80
96.29
95.55
94.33
96.04
94.09
93.35
93.84
94.57
93.11
92.38
93.35
93.84
92.38
91.40
93.11
92.38
90.91
92.62
93.11
91.64
91.89
92.62
92.62
90.42
90.18
91.40
89.93
89.44
91.15
91.64
90.66
91.40
91.64
91.40
89.69
87.24
89.20
89.20
88.95
90.66
91.89
91.15
91.15
91.64
93.11
91.89
91.64
92.86
92.13
89.44
90.42
91.15
89.69
88.71
89.69
90.42
88.95
88.22
90.42
90.18
89.44
89.93
91.40
90.66
90.18
90.66
91.40
88.95
88.95
90.66
90.18
89.69
91.40
92.62
91.89
90.91
90.91
91.89
91.15
90.66
92.13
91.15
90.18
90.66
92.38
90.91
90.42
91.64
92.62
91.15
90.66
91.64
91.40
